,store_name,cmt,time_cmt,category
7293,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Lotte Mart Tân Bình,"Quá No!!!
Đây là lần đầu tiên mình đi ăn ở đây. Giá chỉ khoảng 150K ( bao gồm Nước & VAT ).
KHÔNG GIAN: đẹp, sạch sẽ, sang 

THỨC ĂN: ngon từ món chính đến món phụ. Mình đã đi nhiều buffet nhưng đây là quán giá rẻ nhất mình từng đi. Lúc đầu chỉ muốn thử lẩu tokpokki cho biết thôi. Nhưng ko ngờ đồ ăn ở đây lại ngon và chất lượng đến vậy. Gà sốt ngọt, miến xào, chả cá... chỉ là món phụ thôi nhưng ngon y như các quán Hàn Quốc khác. Đặc biệt nhân viên đứng canh line buffet, lên món liên tục, ko sợ thiếu hay hết đồ ăn.

NHÂN VIÊN: rất vui vẻ, bàn mình ko ăn miết, có 1 anh lâu lâu cứ lại khuấy nồi lẩu, chỉnh nhiệt độ bếp cho bọn mình vì sợ nó khét đít nồi. Khi thấy bọn mình ăn hết nổi nhưng vẫn còn nhiều đồ ăn anh bảo “ Cố Lên”. Dễ thương thiệt sự!!!

Rất thích hợp cho các anh trai dẫn bồ đi ạ. 2 người tầm 300k ăn no lết về luôn. 

P/s: mọi người nên lựa đồ ăn vừa đủ thôi ạ. Nếu bỏ thừa đồ ăn sẽ bị phạt 40k phí Môi Trường. Vì thời gian ăn cho phép tối đa có 90’ + sợ mất phí môi trường + lấy quá nhiều đồ ăn nên bọn em ráng ăn muốn ói dìa. No càng hông luôn😂
Xem thêm",11/03/2019 23:51,Âu
12107,Bánh Tráng Nướng C002 - Đinh Tiên Hoàng,"Bánh Tráng Nướng C002 - Đinh Tiên Hoàng
Quán lúc nào cũng đông khách nhưng khi mình ghé thì nhân viên nhanh nhẹn order, thời gian chờ bánh cũng không lâu. Bánh ngon, vừa miệng, giá cả phải chăng. 
Cứ lúc nào thèm bánh tráng nướng thì quán sẽ luôn là ưu tiên hàng đầu của mình, duyệt quán :))",29/08/2016 3:04,Lẩu Nướng
8562,Thiên Du & Sky Sushi - Trần Hưng Đạo,"Thiên Du & Sky Sushi - Trần Hưng Đạo
Mình đã ăn ở đây nhiều lần và lần nào cũng được phục vụ nhiệt tình và chu đáo, mặc dù quán đông khách nhưng món vẫn ra nhanh và rất ngon, đặc biệt còn được tặng free soup miso và kem tráng miệng nữa, mình sẽ tiếp tục ủng hộ quán nhiều lần nữa.",7/06/2019 15:06,Lẩu Nướng
4057,Bready Bánh Mì Tươi - Burger Đĩa Bay - Bà Huyện Thanh Quan,"Bánh mỳ đĩa bay
Ưu điểm lớn nhất là ăn bánh mỳ này không bị rớt nhân ở trong, chứ bth ăn hambuger là bao giờ cũng rớt )))
Lớp bánh mềm, nhân có thịt, trứng, rau, cà chua, bơ, phô mai khá ngon.
Một ổ cũng khá bự nên no cả buổi luôn á, giá cũng hợp lý nữa.",22/1/2018 14:18,
9204,Xôi Chiên Nhà Sushi,"Xôi Chiên Nhà Sushi
Xôi ngon lắm nha shop!",29/10/2019 14:49,Bò
664,Làng Nướng Nam Bộ - Tô Hiến Thành,"Làng Nướng Nam Bộ - Tô Hiến Thành
Mình đi 2 người tới nơi cũng khá trễ nhưng khách vẫn còn rất đông. Tụi mình kêu 1/2 con vịt và 1 phần bao tử hầm. Chỉ 2 món nhưng ăn khá no, bao tử hầm ăn ngon, vừa miệng. Vịt thì nạc quá nên ăn hơi ngán. Chỗ này thích hợp đi nhóm đông xíu thì được hơn vì giá hơi cao nhưng đồ ăn nhiều nên đi ít người thì không kêu được nhiều món. Nhưng nói chung mình vẫn thích đến đây ăn. Ổn",1/2/2018 23:57,Lẩu Nướng
15698,Mandarine - Ẩm Thực Việt Nam Cao Cấp,"Không gian sang trọng nhưng mắc
Ăn thử set menu mới trong mùa hè ở đây, gồm có - 
Rau càng cua trộn thịt bò & cua - nhạt 
Chả giò chiên - cũng được, không cảm thấy đặc sắc như 1 số bạn vẫn hô hào
Cơm chiên bó xôi sò điệp - có màu xanh nhìn mát mắt, ăn thì ừ gọi là...
Sườn nướng quế - thơm nồng, thịt ngọt mềm
Cá xốt quýt - không biết ăn hải sản nhưng nước xốt độc đáo chua dịu
Trâng miệng bánh trân châu - ngon!!!

Không gian tuyệt vời, đẹp và sang trọng khỏi bàn cãi. Thích cái xì tai này, như bước vào cõi mộng, rất chi lung linh huyền ảo. Ghét cái là phải đi ra Madarin Hội An lấy xe. Giá cả thì kiểu cháu đã máu đừng hỏi bố cháu là ai, nhưng một khi đã hỏi thì máu mấy cũng chết vì mất máu thôi!!!

Tớ được ăn thử miễn phí, nhưng nghe đồn ~1.680.000VD/pax đoá nha nha nha.
Xem thêm",16/05/2013 13:03,Âu
6643,Mezz - Buffet Tương Tác - Sofitel Saigon Plaza,"Mezz - Buffet Tương Tác - Sofitel Saigon Plaza
Cuối tuần rồi vợ chồng mình có ăn buffet bên nhà hàng , theo cảm nhận mình là đồ ăn ngon đặc biệt rất ấn tượng với bên phần đồ tráng miệng . Cua , ghẹ và tôm tươi nhưng do sức ăn ít nên chỉ ăn được mỗi thứ vài con . Thái độ nhân viên phục vụ rất tốt , Nhưng dọn bàn hơi châm . và đồ ăn hình như chỉ ra 1 lần o thấy châm các món tráng miệng và trái cây .",26/08/2019 13:29,Âu
964,48 Bistro - Beefsteak & Món Âu - Lê Thị Riêng,"Phuc vụ tốt,món ăn ngon
Không gian ánh sáng hơi tối
Món ăn,bò mềm, nhưng hơi nhỏ,nuoc sốt gọi là tạm được, gan ngỗng hơi tanh",16/1/2018 15:34,Buffet
8997,Bánh Tráng Trộn Kim Ngân - Bánh Tráng Trộn - 86 Dã Tượng,"Bánh tráng trộn ngon sạch sẽ
Mã giảm 15k-70k trên shopeefood.
Mã 0đ trên Loship, mã 35k trên Baemin, Grabfood,",22/01/2022 15:10,Bánh Tráng
4304,Bún Bò Hải Lệ,"Bún Bò Hải Lệ
Ngon lắm nha, phục vụ nhiệt tình, chấm 10đ, sẽ quay lại ăn nhiều lần",7/10/2023 14:46,
7292,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Lotte Mart Tân Bình,"Dookki Việt Nam - Lẩu & Buffet Tokpokki - Lotte Mart Tân Bình
Đồ ăn dỡ, nhân viên thiếu chuyên nghiệp (thiếu tôn trọng khách, chửi khách)
Đây là lần đầu tiên mình đi ăn ở đây và chắc chắn sẽ không bao giờ quay lại. Đồ ăn: trứng gà để lâu quá nên bị đen, có mùi. Bánh gạo bị rời ra từng miếng nhỏ. Ko có sốt chấm, chỉ có tương ớt, khi hỏi nhân viên thì bỏ đi luôn.
Đồ ăn bị cháy mình ko ăn được thì đòi phụ thu, kêu sao ko báo cho nhân viên ngay lúc đồ ăn cháy trong khi lúc đầu ko dặn mình. Còn nói tất cả khách ở đây đều gọi nhân viên khi bị cháy, ủa liên quan gì tới mình nhỉ, ơ hay. Nhìn vào là biết bị cháy rồi, còn tự ý lấy thìa bới lên xới lên trước mặt khách, mất lịch sự, thiếu tôn trọng khách. Nhân viên phục vụ kém, khách nói 1 thì gân cổ lên cãi lại 10, lớn tiếng, thiệt ko hiểu luôn trong khi mình nói chuyện rất lịch sự với nhân viên 🤔🤔🤔. Còn kêu lần này mình ko phụ thu nhưng lần sau nếu như vậy thì mình sẽ phụ thu, chắc có lần sau để phụ thu nhỉ. Chả cá thì tanh rình, còn bảo mình đây là chả cá chính gốc mình ko biết ăn nên ăn ko quen, xin lỗi chứ mình đã ăn rất nhiều quán chính gốc hàn, chủ là người hàn, nhưng ko đến nỗi kinh dị như ở đây.
Mình cũng đi ăn nhiều chỗ, có những chỗ mình ko hài lòng nhưng đây là lần đầu tiên mình feedback vì thái độ của nhân viên ở đây. Mình đi 2 người ngồi ăn rất lịch sự, thanh toán trước 90 phút luôn, mà không hiểu sao gặp quả nhân viên hãm như này, làm mất vui luôn. Đây là kỷ niệm xấu nhất trong những lần mình đi ăn.
Mình nghĩ bạn nào định đi ăn ở đây thì nên suy nghĩ lại, vì đồ ăn không ngon, mà quan trọng hơn là sự phục vụ thiếu chuyên nghiệp của nhân viên. Nhân viên thì đông lắm mà ....
Xem thêm",21/03/2019 13:28,Lẩu Nướng
9196,Xôi Chiên Nhà Sushi,"Xôi Chiên Nhà Sushi
Dạo này bị thèm xôi chiên thế là cứ đi săn lùng mấy hàng bán xôi ngon ăn thử, nghe chị em bạn dì nói ở đây ngôn nên cũng tới mua xem sao. Shipper foody, baemin, goviet xếp hàng dàiiii quá trời dài luôn. Ăn ngon thiệt nha 😁Mình mua hộp bự về cho cả nhà ăn luôn mà ngon quá quên chụp hình lại rồi. Xôi 1 cái cũng bự đã lắm, tuy là vẫn còn dầu mỡ hơi dính tay xíu nhưng mà tính ra 1c vậy cũng rất chất lượng và đầy đặn, nước chấm cũng ngon lắm á.",1/12/2019 10:24,
7840,Buffet Gánh - Palace Hotel Saigon,"Món ăn đa dạng, giá cả okie
Hôm nay công ty mình đi ăn chỗ này. Buffet trưa đặt bàn qua TableNow được giảm giá 20%, tổng tiền đã bao gồm thuế phí tầm 241k/người. Nhiều món đa dạng lắm, mình đặc biệt thích món sườn cây nướng, mềm thật mềm và rất thơm. Các món khác ăn cũng vừa miệng. Vì ăn no quá nên tráng miệng mình chỉ dùng đậu hủ nước đường và rau câu, chưa ăn thử bánh nữa.

Vị trí rất dễ tìm vì ở tầng 5 Palace Hotel ngay phố đi bộ, không gian sang trọng, sạch đẹp nhưng hơi nhỏ, lúc đông khách phải chen chúc và chờ đợi lấy món ăn. Phục vụ rất okie, đĩa vừa ăn xong được dọn rất nhanh, cảm giác rất hài lòng.
Xem thêm",10/01/2019 14:45,Buffet
10284,Quán 223 - Bánh Flan Thập Cẩm,"Ngon lắm 😚
Hồi lâu rồi ghé quán phải gửi xe bên mầm non, nay dời chỗ gửi xe phía đối diện quán, cũng đi bộ một khoảng như nhau à 😂
2 đứa ăn bún đậu quá no rồi nhưng thèm quá nên ghé
Flan vẫn ngon như ngày nào, mình thích mấy cái rau câu bột báng nhỏ nhỏ của quán, ăn vui vui 😂 nay thử trứng cút sốt chua ngọt, cũng ngon lắm, khá lạ miệng
Vì quên nói nvien mình đi xe nên phải trả tiền gửi xe 🙂 nhiêu á mình quên rồi",4/04/2018 20:02,Lẩu Nướng
15872,The Gate - Wine & Dining,"The Gate - Wine & Dining
Lâu lắm mới ăn đc ăn món đùi cừu xông khói ngon như vậy! Mình đã ăn qua rất nhiều món thịt xông khói ở nhiều nơi rồi, nhưng thật sự đây là nơi mà mình ưng ý nhất. Đùi cừu được ướp gia vị rất kỹ lưỡng, gia vị thấm đều vào thịt, gia vị rất vừa ăn, mình ăn không cần phải dùng thêm nước chấm, chưa kể là mùi khói thơm vừa phải , rất tuyệt vời luôn. 🙏
Điểm nữa mình rất thích là quán có thực đơn đa dạng, nhiều món ăn và nước uống để lựa chọn. Nhân viên phục vụ và tư vấn món rất nhiệt tình, thân thiện.
Sẽ ủng hộ quán dài dài hihi !! 😝",13/01/2022 21:48,Buffet
7491,Kichi Kichi Lẩu Băng Chuyền - Lê Quý Đôn,"Kichi Kichi Lẩu Băng Chuyền -***
Mình đi lúc trời mưa , vừa vào đã có bạn lễ tân đưa khăn khô lau mặt , đồ ăn thấy nhiều món đa dạng , phục vụ nhanh chóng",27/08/2022 9:10,Âu
10879,Quán Bánh Căn Đà Lạt & Bánh Ướt Lòng Gà,"Ngon ngon
Bánh ướt lòng gà chính hiệu Đà Lạt nè, phần này 32k, ngon lại rẻ, vi thấy lòng gà với thịt gà cũng nhiều lắm. Đặt trên now freeship sướng ghê, khỏi mắc công đi mua",24/11/2018 12:21,Cơm
2171,Sushi & BBQ Miya,"Vị trí rất ok, phục vụ chu đáo, đồ ăn ngon
Theo review của bé đi chung với mình từ menu ở đây thì thấy giá ngang Tokyodeli. 
Mình rất thích không gian quán, cách trang trí ở đây, nhiều ý tưởng để sống ảo, ngồi tám 2 người cũng ok, tụ tập nhóm cũng ok.
Đồ ăn ổn. Các bạn nhân viên rất dễ thương",6/10/2017 23:19,Lẩu Nướng
15401,Beer & Barrel - Thế Giới Bia Bỉ,"Beer & Barrel - Thế Giới Bia Bỉ
Ấn tượng với quán về phần trang trí từ bên ngoài cho đến khi bước vào làm nổi bậc tên gọi ""Thế giới bia Bỉ"". Tất cả các vật liệu trang trí tường, kệ tủ cho đến đèn trần đều từ chai và nắp bia, rất sáng tạo nhưng vẫn giữ được vẻ ấm cúng, sang trọng! 
Về mức độ đa dạng của bia thì không cần phải bàn cải, thật sự quá gây hoang mang cho khách hàng 😂
Một điểm cộng vô cùng lớn cho B&B là nhân viên thật sự rất có tâm với nghề, về khoản này thì bạn nên đến và cảm nhận vì nếu khen thì không biết bao giờ mới hết 🤣 
Một điều nhỏ không hài lòng là menu món ăn khá ít và cũng không ngon lắm.
Xem thêm",30/10/2017 21:48,Lẩu Nướng
4647,Quán Ụt Ụt - Barbecue & Beer - Võ Văn Kiệt,"Ụt Ụt Quán - Barbecue & Beer - Võ Văn Kiệt
Món sườn mềm ngon. Gia vị ướp k quá đậm. Xúc xích đúng chất. Casing đúng là bao tu can nhay tốt. Khoai ăn hơi mêm. Bia đa phần hơi lạt.",3/5/2018 21:15,
6941,Square One - Park Hyatt Saigon,"Square One - Park Hyatt Saigon
Mình book 15 chỗ ngày mốt T4, 12h nhé . Khôi 0906408869",24/01/2022 11:10,
13882,Nhân Sushi Bito - Fresh Sashimi,"Nhân Sushi Bito - Fresh Sashimi
Ngon lắm sạch sẽ , chuẩn Nhật",16/10/2023 12:44,Bò
292,Moon Fast Food - Món Hàn - Xuân Hồng,"Moon Fast Food - Món Hàn - Xuân Hồng
Mình đến quán này cũng nhiều lần rồi từ khi quán còn ở chi nhánh cũ cơ, giờ qua đây thì có bàn ghế khang trang hơn, máy lạnh nữa ☺️
Hôm qua nhóm mình đi 6 người gọi 6 món và 6 nước. Tổng cộng hết luôn kèm 1 khăn lạnh nữa là 342k cũng khá hợp lý tại ăn cũng no :3 Tính ra mỗi đứa tầm 50k thôi
Mình thích mì ý sốt kem với giâm bông, súp kim chi và tok gà sốt mật ong ở đây, lần nào đến tụi mình cũng kêu mấy món đó :3 Nước thì cũng ổn, giá cũng không đắt lắm :3 Mình uống trà đào nghe vị đậm mùi trà với đào tươi, có 3 miếng đào giòn ăn khá vui miệng
Nhân viên phục vụ cũng nhanh nhưng bị cái mình không thích ở đây là phí gửi xe 5k :( hic
Không gian thoáng, rộng rãi, phía dưới hơi đông và nóng nên thường là đi ít người ngồi phía dưới 
Nói chung với tầm giá đó cho các món Hàn như vậy thì mình thấy vẫn khá ổn rồi 😊😊
Xem thêm",14/10/2017 13:43,Lẩu Nướng
8029,Cheep Eats - Seafood BBQ Buffet - Sư Vạn Hạnh,"Cheep eats Sư Vạn Hạnh
Món ăn khá đa dạng với giá 159k có thẻ sinh viên, có chè tráng miệng. Nhân viên phục vụ chu đáo và nhiệt tình lắm. 159k bao gồm nước uống và được refill thoải mái nha mn. Có phụ thu 5k/ người phí phục vụ chứ không có vat 10% như một số quán khác. Các món nướng 1 đĩa cũng kha khá nhiều, 2 người ăn 1 đĩa chưa hết menu đã no r. Lẩu thì mình chọn tomyum hơi cay, mực ú ù nhìn cưng lắm. Các món chè tráng miệng nhìn hấp dẫn nhưng hơi ít, đi trễ là hết, các món bò và heo ướp thì khá ngon, còn lại cũng được. Món ốc mình thấy cũng tạm ổn, chưa ngon lắm",17/05/2019 14:00,Buffet
7156,Chú Tèo Buffet Nướng 99K - 320 Tân Kỳ Tân Quý,"Giá bình dân, rất hợp lý
Quán này đi được 1 lần rồi, thấy cũng oki nên quay lại. Đồ ăn rẻ phù hợp túi tiền. Giá vé 99k chưa thuế, nước tầm 17k, gửi xe 5k. Dị chi 1 người khoảng 135k. Món ăn ướp ngon, vừa miệng, do hải sản lên ít nên phải chen nhau lấy, thức ăn trên line chủ yếu là thịt heo, thịt gà,cá, bò , rau củ, …. Với mấy món chín, tráng miệng có trái cây, chè, bánh. Do rút kinh nghiệm từ lần 1,lần này mình đi sớm nên ăn cũng được nhiều. Với giá như vậy mà ăn được vậy thì mình thấy cũng được.",14/01/2019 22:40,Âu
10860,Quán Bánh Căn Đà Lạt & Bánh Ướt Lòng Gà,"CỰC KỲ TỆ
Đã đến ăn nhiều lần nhưng sau lần này sẽ không bao giờ đến một lần nào nữa!
Quán đông, không gian chật hẹp thì không nói gì, nhưng thái độ phục vụ quá tệ (đặc biệt là bạn nam bưng thức ăn, mặt lúc nào cũng khó chịu, hỏi gì không thèm trả lời).
Vô ngồi tầm 50p mới được bê 1 dĩa bánh căn lên (trong khi mình gọi 2 dĩa), nói với bạn nam phục vụ là còn 1 dĩa nữa nhé mà bạn ấy không thèm nói gì, gầm mặt bỏ đi, quá MẤT LỊCH SỰ. Chờ thêm 20p nữa vẫn chưa có dĩa thứ 2, trong khi bàn bên vô sau đã lên đủ 3 dĩa rồi. Lúc đó kêu bạn nữ trực lầu tính tiền đi, khỏi đem lên dĩa kia nữa thì bản trốn đâu mất tiêu, 15p sau mới bưng lên dĩa bánh căn hơi khét r mới tính tiền, nể cách phục vụ của quán thật.
Trước đó đã review cho mấy anh chị trong công ty đi ăn nhưng sau bữa này thì phải nói lại để mọi người xung quanh KHÔNG BỊ GIỐNG MÌNH.
Dù quán có nổi tiếng đến mức nào nhưng với cách phục vụ này thế nào cũng sẽ bị mất khách.
Xem thêm",27/03/2019 14:22,Lẩu Nướng
