,STORE_NAME,DATE,DATETIME,CATEGORY,REVIEW_RAW
551,Bún Đậu Homemade - Hồng Hà,11/2018,21/11/2018 18:00,Âu,"Lẩu ngon
Mình hay đến quán này và thường ăn bún đậu, nhìn thấy lẩu cũng khá ngon nên hôm nay quyết định test thử. Một phần cho 4 người ăn, mình có 2 người thôi nên ăn không hết bún. Thành phần có sườn sụn, thịt bò, đậu hủ và một chén riêu, bỏ vào rất là béo luôn."
552,Bún Đậu Homemade - Hồng Hà,12/2018,13/12/2018 22:48,Âu,"Bún Đậu Homemade - Hồng Hà
Mình có một chị quen chỉ thích ăn bún đậu chi nhánh này thôi nên cũng đi ăn ở đây mấy lần với chỉ rồi :))))
📍Vị trí : nằm trên đường một chiều gần sân bay Tân Sơn Nhất, đi hướng từ phía cv Hoàng Văn Thụ vào
⭕Ko gian : rộng, đậm chất dân dã miền quê bình dị tạo cảm giác khá gần gũi và thoải mái
📝Menu : ngoài bún đậu thì còn có nhiều món khác nữa trông cũng khá hấp dẫn nhưng vì đi ăn có 2 người nên chỉ kêu thêm một món Ốc Bươu Nhồi Thịt ăn thử thôi :)))) 
+ Bún Đậu Mắm Tôm (đầy đủ) 65k/phần 1 người : Một mẹt bún đậu như hình dưới đây là phần cho cả 2 người luôn nha :3 topping gồm có bún, đậu, thịt nạc và chả cốm. Chả cốm ở đây ngon, giòn, nổi những hột cốm to luôn ăn chất lượng đúng loại chả cốm. Mắm tôm tự nêm nếm thêm đường và tắc có để ở trên bàn theo ý muốn
+ Ốc Nhồi Thịt Hấp Lá Gừng 60k : Một phần gồm 5 con ốc bươu to bự đc nhồi đầy thịt luôn :))) chấm mắm gừng ngon bá cháy luôn :)))
Với bill từ 100k trở lên còn đc thêm cây kem nữa :))) Thấy ko liên quan lắm nhưng mà kem cũng ngon nha :))))
Xem thêm"
553,Busan Korean Food - Món Hàn Quốc - Đinh Tiên Hoàng,01/2021,7/1/2021 10:59,Âu,"Món ăn ngon, giá vừa tâm
- Thịt ba rọi bò nướng: Ngon vì ướp đậm đà.

- Thịt ba chỉ nướng: Không ngon bằng bò vì mình thấy khá nhạt nhẽo. Có lẽ lần sau chọn món thịt ba chỉ nướng tương đỏ thì có thể sẽ đậm đà hơn.

- Sốt đậu tương ngọt: ăn không sẽ bị ngọt nhưng ăn với cuốn rau và thịt thì rất ngon.

- Kim chi ngon, vừa miệng, không bị chua. Mỗi tội mình mua 2 phần thịt mà cho có mỗi 1 hũ bé xíu.

- Rau tươi, ngon.

- Quán làm đồ ăn nhanh, thịt bọc trong giấy bạc nên đến nơi còn nóng.
Xem thêm"
554,Buffet Đệ Nhất,10/2018,7/10/2018 23:46,Âu,"Buffet Đệ Nhất
Địa chỉ dễ tìm,không gian ấm cúng,nhân viên phục vụ chu đáo thần thiện lịch sự.Món ăn không nhiều vừa phải,món mặn đa dạng nhiều lựa chọn,hào nứơng phô mai mỗi ngừơi 1con, với mức giá bình dân như vậy là quá ok. Ai muốn tìm 1 nơi đi ăn hay hội họp bạn bè ngày cuối tuần nhưng giá bình dân hợp túi tiền thì nên ghé chỗ này. Mình đi ngày chủ nhật nhưng khách cũng không đông lắm. Món ăn đựợc chăm liên tục, hải sản cũng không tươi lắm, vì đây là buffet giá bình dân nên không thể đòi hỏi quá nhiều nhưng chấp nhận đựợc.Nên đặt bàn trước giá sẽ rẻ hơn"
555,Buffet Đệ Nhất,05/2016,31/05/2016 22:12,Âu,"Nhiều món ngon và có lẩu
Buffet chỗ này rất nhiều món. Nghe giới thiệu 60 món nhưng mình nghĩ chắc hơn đó. Mình đi tối thứ 3 giá là 245k, có quầy lẩu hải sản tươi sống và một nùi món. Giống như là đi 1 cái buffet thường, 1 cái buffet lẩu vậy. Nên cảm thấy kích thích. À mà nhớ lưu ý là phải ra bên ngoài mới thấy quầy lẩu và món nướng. Ai ko để ý là mất phần. :))

Món ăn ở đây vừa miệng, không có món dở, đựng trong chén nhỏ xinh, nhưng vật dụng hơi cũ và không gian tối, không đẹp lắm so với ks 4 sao. Nhân viên trẻ, phục vụ dễ thương nhưng dọn dĩa hơi chậm. Khách cũng khá đông.
Xem thêm"
556,Buffet Đệ Nhất,12/2018,24/12/2018 12:23,Âu,"Buffet Đệ Nhất
Buffet trưa với các món ăn đa phần đều ăn với cơm, nấu ăn hơi mặn (dù mình là người hay ăn mặn). Giá buffet trưa khá cao."
557,Buffet Đệ Nhất,09/2018,19/09/2018 16:54,Âu,"Nhiều món, lẩu ăn thoải mái
Tình cờ biết đến buffet này nhờ đi ăn 1 nhà hàng gần đó cũng tên Đệ Nhất luôn. Khu này quán nào cũng tên Đệ Nhất hết. Mình ăn cuối tuần là 345k. hình như ngày thường và buổi trưa thì rẻ hơn.

Đồ ăn cũng nhiều, được 40 - 50 món gì đó. Ngoài ra có thêm quầy nướng và lẩu. Bạn gọi lẩu thì sẽ được cho cái nồi lẩu nhỏ nhỏ có nước. Sau đó tự lấy đồ nhúng lẩu như cua, tôm, mực... Có món ngon, món dở nhưng nhìn chung là ăn được vì có nhiều món để chọn.
Nhân viên dọn đồ thừa trên bàn nhanh nhẹn, mà nhiều khi đang đi lấy đồ ăn để lại muỗng dĩa để lát ăn tiếp cũng dẹp luôn. không gian kiểu ấm cúng, có chỗ ngồi ngoài thích hơn nhưng hơi nóng nên ngồi trong có máy lạnh nhé
Xem thêm"
558,Buffet Đệ Nhất,10/2020,24/10/2020 13:58,Âu,"Buffet Đệ Nhất
Mới đi ăn buffet tối thứ 7 tuần trước. Mua trên hotdeal 247k + phụ thu 55k vào thứ 7 để ăn cua ghẹ. Quảng cáo buffet nhà hàng 4 sao với 60 món Á Âu, cua ghẹ hải sản nhưng đến ăn mới biết là bị lừa. Quảng cáo chỉ là quảng cáo và hình ảnh chỉ mang tính nói láo. Đồ ăn quá tệ và ít số lượng, không hề có miếng thịt bò, ghẹ, hay hàu như quảng cáo. Về hải sản có cua nhỏ ( bị ốp, có con chết) + mực+ tôm thẻ đông lạnh+ nghêu ăn chung với lẩu, ốc bươu + sò dẹo nướng mọi là chấm hết. Buffet từ 17h30-21h00 nhưng đến 19h30 đồ ăn gần như sạch sẽ vì quá nhiều khách, trong khi khách đến ăn phải book trước, ai không book trước thì ra về."
559,Buffet Tân Cảng - Lẩu & Nướng,09/2012,24/09/2012 14:16,Âu,"Buffet ngon giảm giá
trước hết bạn nào muốn ăn thì canh t3 có giảm giá 30% thì vào nhá. Mình ăn ở đây vào dịp hè. hôm đó giảm giá nên khá đông, thức ăn ngon như hải sản, thịt bò thì hết liên tục, phải đợi xíu mới thêm đồ ăn. Nhưng xét về chất lượng thức ăn thì khá hài lòng, thức ăn rất tươi và đa dạng.
Không gian ăn uống khá thoải mái và rất thoáng mát do kế bên bờ sông mà. Giá cả không dễ chịu lắm, khoảng 300k/người nhưng ăn một lần ở đây sẽ thấy đáng tiền lắm."
560,Buffet Tân Cảng - Lẩu & Nướng,07/2014,31/07/2014 23:55,Âu,"Không gian thật tuyệt
Mình là một khách quen của nhà hàng Tân Cảng, kể cả buffet và đặt tiệc ở đây. Nhà hàng Tân Cảng có một không gian thật sự rất tuyệt về đêm. Rộng lớn, nhiều cây xanh và đặc biệt sát bờ sống Sài Gòn mênh mông. Phù hợp cho đi với gia đình, bạn gái và cả đối tác. Thức ăn tuy không đặc sắc nhưng khá dê ăn và không đến nổi phải phàn nàn. Buffet giá ngày thường là 290k, thứ 3 giảm 30% còn 230k, thức ăn không đôi, mình khuyên các bạn đến vòa thứ 3 thì tốt hơn và phải đặt bàn trước nếu là thứ 3."
561,Buffet Nướng - Khách Sạn Hương Sen,03/2016,13/03/2016 23:18,Âu,"Ngon
Mình và cả đoàn đi ăn ở đây.
Đồ ăn khá đa dạng nhưng không quá nhiều. Vị khá ngon nhất là món nướng
Đồ uống chưa đa dạng vì chỉ có trà đá và nước cam
Không gian thì tuyệt vời, thoáng và nhìn được 1 phần cảnh thành phố
Phục vụ thì tạm được, không quá tốt hay quá dở
Giá thành thì ổn với buffet hải sản"
562,Buffet Nướng - Khách Sạn Hương Sen,01/2018,16/01/2018 11:54,Âu,"Good
Lâu lâu mới đi ăn buffet. Nhà hàng nằm tận tầng 7, không gian thoáng mát và lịch sự nữa. Vừa ăn vừa thưởng thức nhạc nhẹ dễ tiêu hoá^^
Không như những nhà hàng bufet khác, nhân viên ở đây nhanh nhẹn và nhiệt tình lắm, hết món là châm thêm ngay.
Hào con to ơi là to, quên làm 1pic chứng minh rồi. Món bò áp chảo bơ thơm và ngon lắm. Khi khách chọn nhà hàng sẽ làm nóng lại cho"
563,Buffet Nướng - Khách Sạn Hương Sen,12/2014,20/12/2014 11:25,Âu,"Không gian thoáng đẹp
Hôm trước ghé ăn. Không gian ngoài trời đẹp. Thoáng. Nhân viên lịch sự. Món nướng ko tự nướng được nhưng muốn ăn nhiu có nhiu. Hải sản thấy toàn đồ tươi. Ngồi vừa ăn vùa ngắm tòa nhà đối diện cũng vui mắt"
564,Buffet Liberty Central Saigon Riverside,08/2017,7/08/2017 1:48,Âu,"Buffet Liberty Central Saigon Riverside
Quán này được cái nhìn ra sông Bạch Đằng 
View đẹp, địa thế cũng đẹp, giá mình ăn 680k. Có cua , có tôm, nhưng có tôm hùm
Nói chung đồ ăn Việt chiếm đa số chứ không có nhiều đồ tây như đa số buffet quận nhất hay làm 
Mình gọi thêm chai vang khoảng 600k cho 4 người 
khẫu vị đồ ăn ổn 
Nhà hàng đẹp, view đẹp, đồ ăn ổn. Thích nhất là..ít người Việt . Không bị nhìn thấy cảnh chén lấn xô đẩy dành đồ ăn, và hay nhất là không bị thấy cảnh dành cho đã ...ăn không hết"
565,Buffet Liberty Central Saigon Riverside,06/2020,18/06/2020 13:53,Âu,"Buffet Liberty Central Saigon Riverside
Hết dịch rồi, đi ăn hải sản cho bị gout chơi đi 💃🏼

Team hải sản mà không đi cái này là uổng lắm đa. Thiệt, chủ yếu dân tình ụp mặt vào tôm hùm, tôm càng, cua, hàu cho đã cái nư chứ mê đắm gì nhân tình thế thái nữa 🙃 

Con tôm hùm bự gì bự lằm bự lốn, quất vài con bơ tỏi nồng nàn béo ngậy là muốn nằm ngửa lên đỉnh tới... Cua hơi nhỏ nhưng thịt chắc nịch. Tôm càng to ngọt thịt. Hàu to to, bếp làm phô mai dĩa nào vừa ra là hết sạch dĩa đó, hiu hiu, thiếu điều đứng đường à nhầm đứng bên cạnh anh bếp ngóc mỏ chầu trực. 

Nhưng số lượng món ăn mặn còn lại không đa dạng lắm. Quanh đi quẩn lại vài món, vì mình từng đến vào năm trước rồi mà đi trưa. Tưởng đâu tối nó khác nhiều nhưng, thôi có lẽ trông đợi nhiều rồi 🤦🏼‍♀️. Có soup, cơm, mì, thịt cá nướng, kem chè, sushi, bánh ngọt...

Ai đi rồi sẽ biết có view kính nhìn ra sông bao tình, đi tối thứ 6 cũng tương đối không đông không vắng, đủ để bình tĩnh thị tẩm mấy bé tôm hùm. 

Được refill bia với nước ngọt.

750 nghìn cho một người chưa thuế, đi trúng dịp mua 5 tặng 2 nên chi phí đỡ đớn đau tâm can.
Xem thêm"
566,Buffet Liberty Central Saigon Riverside,02/2018,17/02/2018 2:37,Âu,"Buffet
Mình ít khi viết review dài như thế này :v 
Mình ko biết những buffet liberty ntn , nhưng theo mình ở đây , mình thấy món ăn ko đa dạng cho lắm. So với các buffet mình đi caravelle, nikko, sheraton , log, thì mình thấy ở đây ko gian và đồ ăn ko bằng những hotel khác.
Tụi mình đi 2 người. Đầu tiên mình vào thì nhân viên sẽ hỏi mình có voucher gì đó ko,abcdzz... rồi họ hỏi là muốn order món hay ăn buffet... mình kêu là buffet. 
Quầy đồ ăn , ko gian ở đây nhỏ . 3 cái quầy ở đây 1 quầy đồ ăn ở nikko., làm cho khách cảm thấy ko tự nhiên,... 
Đồ ăn ok, hải sản tươi mà ko đa dạng cho lắm
Nhân vien rat dễ thương, chu đáo, tận tình, dich vu ok...

Buổi tối thứ 6 giá bao gồm vat gần 1tr3/nguoi ... nên rút kinh nghiệm nếu lần sau co đi ăn buffet thì mình sẽ chọn những chỗ cũ , dù giá ko chênh nhau nhiêu hết, nhưng mình cảm thấy hài lòng hơn. Hoặc là có đi liberty thì order món...
Xem thêm"
567,Buffet Liberty Central Saigon Riverside,11/2019,16/11/2019 22:20,Âu,"Buffet tuyệt vời !
Hôm nay mình đi ăn ở đây thấy buffet có rất nhiều món nhưng nổi bật nhất là hải sản ở đây. Mình đi ăn cuối tuần nên có tôm hùm nữa. Với buffet có tôm hùm ăn thoải mái thì mình cảm thấy giá ở đây khá hợp lý. Hải sản nấu ăn khá hợp vị nhưng tiếc là nướng hơi khô tí ! Những món còn lại rất phong phú không tạo cho mình cảm giác nhàm chán. Nhìn món nào cũng được bài trí hấp dẫn hết. Chưa kể là không gian ở đây vô cùng sang trọng. Chắc chắn sẽ quay lại vào một dịp không xa"
568,Buffet Liberty Central Saigon Riverside,12/2019,13/12/2019 17:52,Âu,"Buffet hải sản
Đọc review về chổ này cũng nhiều và đây là lần đầu tới
Bước vào và nhân viên vui vẻ chào hỏi, hướng dẫn cụ thể từng chút một.
vé buffet có bao gồm 1 lý (chắc 1/2 lon nước ngọt) ngoài ra có nước lọc.
Thức ăn không thực sự đa dạng lắm, chủ yêu là hải sản cuối tuần nên mình cũng không quan tâm các món khác.
Hàu nướng phô mai, ngụi nên phô mai đặc lại dai chứ k ngon nữa
Hàu sống: cũng không lớn lắm và hơi ôm nhưng khá tươi
Cua: ốm quá thịt không nhiều
Tôm hùm: chắc là điểm cộng lớn tuy không to nhưng khá chắc, Tôm phô mai ngon thơm do chế biến sau khi order nên còn nóng
Tôm nướng muối ớt cũng rất ổn ướp ngon xuất sắc.
Gà tiềm ớt hiểm ngon không quá cay
Bánh ngọt vị bình thường, riêng socola thì ngon thật sự và kem thì khá chán
Xem thêm"
569,Buffet Liberty Central Saigon Riverside,11/2019,11/11/2019 9:48,Âu,"Thức ăn có vắn đề
Cuối tuần vào ngày cn. 2vc có đi ăn buffet ở đây. lúc ăn cảm thấy hải sản không tươi lắm, nhất là tôm hùm. về nhà vợ mình đau bụng, ối, đi cầu từ khuya cho tới trưa vẫn còn. mình không muốn đánh giá thấp, để ảnh hưởng đến mua bán của họ. nhưng thức ăn có vắn đề thì có ngày ảnh hưởng đến tính mạng của người khác. hy vọng khách sạn sẽ xem xét lại."
570,Buffet Liberty Central Saigon Riverside,08/2017,6/08/2017 0:44,Âu,"Cũng ok
Hôm qua đi cùng gia đình thì ăn nói chung tam ổn,không gian đẹp,có cả cảnh bến Bạch Đằng để ngắm về đêm.Phòng ăn buffet không bự lắm,lối đi hơi không thoải mái tí đc cái trang trí thì sang trọng.Gia đình mình thì mua loại 800k, cũng hơi mắc :(( mà đổi lại thì đc ăn tôm hùm,tôm mũ ni và các loại hải sản khác.Buffet có đa dạng món gồm sushi,lẩu,... có cả bánh và trái cây tráng miệng cũng ok lắm .Nói chung thì 800k cũng không quá tồi như mình nghĩ."
571,Buffet Liberty Central Saigon Riverside,01/2019,31/01/2019 21:29,Âu,"Buffet Liberty Central Saigon Riverside
Trưa nay được dắt đi ăn buffet nên không biết giá, nghe đâu 200k mấy gần 300k thì phải. 

Đi xe máy đến trước cổng thì có đường sát bên chạy xuống hầm, giữ xe 5k, chỗ cũng không nhiều rộng lắm. 

Lên tầng 1 ăn buffet thì không gian nhìn sang trọng hơn, nhất là có mặt kính view nhìn ra sông. Phục vụ chu đáo, nhiệt tình, dễ thương. Ăn dĩa nào xong là canh hỏi dọn bớt liên tục. 

Đồ ăn có đủ tây ta, nhưng đồ nướng trưa chỉ có tôm và sò dẹo kèm linh tinh chứ không có cua. Sushi cơm siêu dẻo nhưng nhân hơi thường. Súp kem bí đỏ ngon dã man rợ ư ư. Bánh ngọt làm ngon lắm, nhỏ nhỏ mà chất lượng. Kem chanh dây và rhum chất lượng rõ vị. 

Nhìn chung ăn ổn, hơi thiếu so với tưởng tượng 1 chút. Mỗi người được cho 1 ly nước ngọt không refill, nước lọc thì refill thoải mái.
Xem thêm"
572,Buffet Liberty Central Saigon Riverside,05/2018,9/05/2018 23:54,Âu,"Buffet Liberty Central Riverside - Đón sinh nhật thứ 22
Đến hẹn lại lên, mình đón sinh nhật cùng gia đình ở tại buffet này. 
Giá ngày thường tối tầm 500k, cuối tuần chắc 700 - 800k. Tuy nhiên nếu mua voucher giá sẽ rẻ hơn gần 100k nhé mọi người ơi . 
Đây là một số những buffet tầm trung với không gian sang trọng, món ăn đa dạng từ đông sang tây. Hôm đó mình đi dù ngày thường vẫn có cua nè, tôm càng xanh to tướng nè, hải sản đầy ắp nói chung chả có tôm hùm cũng không thành vấn đề gì hết. 
Phục vụ rất nhanh chóng, tận tình, dọn chén dĩa cũng nhanh nữa. 
Quầy dessert ở đây cũng là điểm nhấn khi cho ra nhiều loại bánh đẹp mắt, các loại mousse, cocktail ăn cũng đặc sắc. Kem thì hơi bị lỏng, nhưng nhìn chung cũng được. 
Mọi người tới dùng món thử nha, mình gợi ý cả 2 tay luôn đó.
Xem thêm"
